"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi3","ses-04A",248.114405259499,86.0045538771664,Inf,2.88489846263096,0.0204426295946609,"mr_y_smri__vol__dsk__mtmp"
"co_longi2 - co_longi3","ses-04A",243.313335704349,103.548284279668,Inf,2.34975728856307,0.0870709365953908,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi1","ses-06A",843.286638998787,37.4043354798413,Inf,22.5451576182463,0,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi2","ses-06A",862.565897364155,66.5737387150683,Inf,12.9565488436197,0,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi3","ses-06A",1027.60330387905,83.4387525568987,Inf,12.3156599588219,0,"mr_y_smri__vol__dsk__mtmp"
"co_longi1 - co_longi2","ses-06A",19.279258365368,66.694401719049,Inf,0.289068615482633,0.991590985649228,"mr_y_smri__vol__dsk__mtmp"
"co_longi1 - co_longi3","ses-06A",184.316664880259,82.8362608501267,Inf,2.22507224479553,0.116445731521912,"mr_y_smri__vol__dsk__mtmp"
"co_longi2 - co_longi3","ses-06A",165.037406514891,99.7157401121766,Inf,1.6550787902615,0.347764164614071,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi1","ses-02A",101.015512835158,12.1058467020472,Inf,8.34435750934101,0.0000000000000427435864480685,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi2","ses-02A",101.89238903209,22.5692240802366,Inf,4.51466070210697,0.0000375472474390959,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi3","ses-02A",169.651410791508,28.5099746847644,Inf,5.95059843676988,0.0000000160158489803663,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi2","ses-02A",0.876876196931967,22.9124866095362,Inf,0.0382706692588753,0.99997987829215,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi3","ses-02A",68.6358979563492,28.6560919820813,Inf,2.39515904678375,0.0779754439247958,"mr_y_smri__vol__dsk__pactr"
"co_longi2 - co_longi3","ses-02A",67.7590217594172,34.4576471547987,Inf,1.96644365922648,0.200771359595596,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi1","ses-04A",110.206581851335,13.2881073898922,Inf,8.29362516554958,0.0000000000000439648317751562,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi2","ses-04A",133.403707539271,24.1378242803888,Inf,5.52674946961385,0.000000195322538809606,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi3","ses-04A",200.392682892927,30.2992738749996,Inf,6.61377839349061,0.000000000224765206446875,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi2","ses-04A",23.197125687936,24.3224300809669,Inf,0.953733883115917,0.775677248790291,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi3","ses-04A",90.1861010415916,30.2454376214138,Inf,2.98180843572056,0.0151969780594814,"mr_y_smri__vol__dsk__pactr"
"co_longi2 - co_longi3","ses-04A",66.9889753536556,36.3965145096632,Inf,1.84053270639061,0.254289437999775,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi1","ses-06A",67.3222758240412,13.2027832628012,Inf,5.09909724972319,0.00000203795540609786,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi2","ses-06A",110.767226670091,22.9293249417525,Inf,4.83081063011987,0.00000809587887418139,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi3","ses-06A",140.686053074365,28.7190387531624,Inf,4.89870341008101,0.00000574876193426554,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi2","ses-06A",43.4449508460495,22.8333483080637,Inf,1.90269732935782,0.2268278365299,"mr_y_smri__vol__dsk__pactr"
"co_longi1 - co_longi3","ses-06A",73.3637772503241,28.3422506288666,Inf,2.58849511321458,0.047472011623602,"mr_y_smri__vol__dsk__pactr"
"co_longi2 - co_longi3","ses-06A",29.9188264042745,34.0865535551769,Inf,0.877731048867821,0.81642522172374,"mr_y_smri__vol__dsk__pactr"
"co_longi0 - co_longi1","ses-02A",83.2486668294502,10.3923171347859,Inf,8.0105972277149,0.0000000000000597299987248334,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi2","ses-02A",69.2631075262482,19.6709750456004,Inf,3.52108156131994,0.00242667908905525,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi3","ses-02A",130.024242927092,24.7369258715259,Inf,5.25628138283582,0.000000878870249243491,"mr_y_smri__vol__dsk__pcc"
"co_longi1 - co_longi2","ses-02A",-13.9855593032021,20.0418992822713,Inf,-0.697816065544917,0.897957919830612,"mr_y_smri__vol__dsk__pcc"
"co_longi1 - co_longi3","ses-02A",46.7755760976413,24.9659635515969,Inf,1.87357383587341,0.23944225797319,"mr_y_smri__vol__dsk__pcc"
"co_longi2 - co_longi3","ses-02A",60.7611354008433,30.0622996453053,Inf,2.02117389946022,0.180100431077043,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi1","ses-04A",98.6333278536982,10.8692700121044,Inf,9.07451261619748,0.0000000000000516253706450698,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi2","ses-04A",96.2740474563528,20.2096028285977,Inf,4.7637773128386,0.0000113014043684467,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi3","ses-04A",152.673600177204,25.3519594817928,Inf,6.02216173021459,0.0000000103184474298246,"mr_y_smri__vol__dsk__pcc"
"co_longi1 - co_longi2","ses-04A",-2.35928039734537,20.4806691120493,Inf,-0.115195474544205,0.999453674541759,"mr_y_smri__vol__dsk__pcc"
"co_longi1 - co_longi3","ses-04A",54.0402723235055,25.4630335841391,Inf,2.12230299052691,0.145964588039946,"mr_y_smri__vol__dsk__pcc"
"co_longi2 - co_longi3","ses-04A",56.3995527208509,30.6665265518384,Inf,1.8391242524814,0.254934916077853,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi1","ses-06A",97.2424784325318,10.9281272449132,Inf,8.89836622993167,0.000000000000028421709430404,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi2","ses-06A",103.08448421723,19.8694703267745,Inf,5.18808415734774,0.00000126969188440906,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi3","ses-06A",145.78090257058,24.9099049746887,Inf,5.85232672379564,0.0000000290533624935918,"mr_y_smri__vol__dsk__pcc"
"co_longi1 - co_longi2","ses-06A",5.84200578469831,20.0190740648089,Inf,0.291821977669179,0.991353555731191,"mr_y_smri__vol__dsk__pcc"
"co_longi1 - co_longi3","ses-06A",48.5384241380487,24.8716988303988,Inf,1.95155242386273,0.206666991672581,"mr_y_smri__vol__dsk__pcc"
"co_longi2 - co_longi3","ses-06A",42.6964183533504,29.9525249283936,Inf,1.42546975440044,0.48332695877975,"mr_y_smri__vol__dsk__pcc"
"co_longi0 - co_longi1","ses-02A",144.995552340471,11.2331677002991,Inf,12.9078062581235,0,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi2","ses-02A",169.425864018603,20.9193072570025,Inf,8.09901886028704,0.00000000000005295763827462,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi3","ses-02A",208.998100850013,26.4544339985354,Inf,7.90030513832137,0.0000000000000740518757424979,"mr_y_smri__vol__dsk__pcg"
"co_longi1 - co_longi2","ses-02A",24.4303116781312,21.232057242985,Inf,1.15063328054105,0.658037502600011,"mr_y_smri__vol__dsk__pcg"
"co_longi1 - co_longi3","ses-02A",64.0025485095415,26.5810862601701,Inf,2.40782291149045,0.0755803497532589,"mr_y_smri__vol__dsk__pcg"
"co_longi2 - co_longi3","ses-02A",39.5722368314103,31.9514561703819,Inf,1.23851121590172,0.602265227792355,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi1","ses-04A",128.475875718606,12.4459848609789,Inf,10.3226765220812,0.000000000000039190872769268,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi2","ses-04A",170.518862570864,22.580595257636,Inf,7.55156631724314,0.000000000000283550960489265,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi3","ses-04A",206.957537650675,28.3487155137658,Inf,7.30042028007156,0.00000000000174882330838955,"mr_y_smri__vol__dsk__pcg"
"co_longi1 - co_longi2","ses-04A",42.0429868522585,22.7512812693564,Inf,1.84793930304427,0.250911962411689,"mr_y_smri__vol__dsk__pcg"
"co_longi1 - co_longi3","ses-04A",78.4816619320693,28.291872204587,Inf,2.77400029819677,0.0283403918307209,"mr_y_smri__vol__dsk__pcg"
"co_longi2 - co_longi3","ses-04A",36.4386750798108,34.0404554217228,Inf,1.07045204385126,0.707587378711706,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi1","ses-06A",73.8919477923431,12.3039225365087,Inf,6.00556022464281,0.0000000114314758770107,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi2","ses-06A",121.461836449372,21.2548881807504,Inf,5.71453660054419,0.0000000659077393772023,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi3","ses-06A",130.713824236339,26.6142911258231,Inf,4.91141483417198,0.00000538909709446589,"mr_y_smri__vol__dsk__pcg"
"co_longi1 - co_longi2","ses-06A",47.569888657029,21.1450808091477,Inf,2.24969055859316,0.110108074448024,"mr_y_smri__vol__dsk__pcg"
"co_longi1 - co_longi3","ses-06A",56.821876443996,26.2403678249799,Inf,2.16543749778932,0.132959620713434,"mr_y_smri__vol__dsk__pcg"
"co_longi2 - co_longi3","ses-06A",9.25198778696696,31.547493108059,Inf,0.293271727020474,0.991226821705961,"mr_y_smri__vol__dsk__pcg"
"co_longi0 - co_longi1","ses-02A",59.8295377165951,3.97060556932111,Inf,15.0681140879034,0,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi2","ses-02A",50.1017106486037,7.39266418719608,Inf,6.77721987363887,0.0000000000735272953633626,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi3","ses-02A",69.6094996278811,9.35309878447252,Inf,7.44239970430365,0.000000000000619726492345762,"mr_y_smri__vol__dsk__pfrt"
"co_longi1 - co_longi2","ses-02A",-9.72782706799148,7.50280394679322,Inf,-1.29655887811773,0.565099135261292,"mr_y_smri__vol__dsk__pfrt"
"co_longi1 - co_longi3","ses-02A",9.77996191128595,9.39710229043316,Inf,1.04074230640679,0.72544835472933,"mr_y_smri__vol__dsk__pfrt"
"co_longi2 - co_longi3","ses-02A",19.5077889792774,11.2939732419346,Inf,1.7272742339113,0.309402087142848,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi1","ses-04A",58.8226970444531,4.41639336235003,Inf,13.3191706938787,0,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi2","ses-04A",59.4851403897607,8.01141592298806,Inf,7.42504707801692,0.000000000000703437308402499,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi3","ses-04A",80.1268505070996,10.0585053553904,Inf,7.96607922111995,0.0000000000000645039577307216,"mr_y_smri__vol__dsk__pfrt"
"co_longi1 - co_longi2","ses-04A",0.662443345307648,8.07256017684283,Inf,0.0820611219731693,0.999802020087055,"mr_y_smri__vol__dsk__pfrt"
"co_longi1 - co_longi3","ses-04A",21.3041534626465,10.0384344593635,Inf,2.12225856022547,0.145978453869325,"mr_y_smri__vol__dsk__pfrt"
"co_longi2 - co_longi3","ses-04A",20.6417101173389,12.0774180281356,Inf,1.70911614297458,0.318823975138858,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi1","ses-06A",43.3363076051936,4.35553967107823,Inf,9.94969874639335,0.0000000000000340838468559923,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi2","ses-06A",43.20774135684,7.5105810293649,Inf,5.75291594457289,0.0000000525607829482411,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi3","ses-06A",50.6868426711521,9.40315500320981,Inf,5.39040807620952,0.000000420636569575805,"mr_y_smri__vol__dsk__pfrt"
"co_longi1 - co_longi2","ses-06A",-0.128566248353506,7.46989262113017,Inf,-0.0172112578954387,0.999998168972867,"mr_y_smri__vol__dsk__pfrt"
"co_longi1 - co_longi3","ses-06A",7.35053506595855,9.26891123420091,Inf,0.793031120940739,0.857653158691571,"mr_y_smri__vol__dsk__pfrt"
"co_longi2 - co_longi3","ses-06A",7.47910131431206,11.141822332276,Inf,0.671263738665653,0.907969298037762,"mr_y_smri__vol__dsk__pfrt"
"co_longi0 - co_longi1","ses-02A",155.834797429028,8.69808223087853,Inf,17.9159949621778,0,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi2","ses-02A",119.840889389003,16.2302850009567,Inf,7.38378219371618,0.000000000000950461931381597,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi3","ses-02A",153.202794343189,20.4911325885614,Inf,7.4765410687309,0.000000000000483946216434106,"mr_y_smri__vol__dsk__pob"
"co_longi1 - co_longi2","ses-02A",-35.993908040025,16.4805578437051,Inf,-2.18402243306182,0.127633483217286,"mr_y_smri__vol__dsk__pob"
"co_longi1 - co_longi3","ses-02A",-2.632003085839,20.601377383817,Inf,-0.127758597728835,0.999255578182184,"mr_y_smri__vol__dsk__pob"
"co_longi2 - co_longi3","ses-02A",33.361904954186,24.7765921331911,Inf,1.34650902653775,0.533184946794288,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi1","ses-04A",154.827619545137,9.49988932750814,Inf,16.2978340281096,0,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi2","ses-04A",149.989168749813,17.2760864502752,Inf,8.68189501028017,0.0000000000000331956684362922,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi3","ses-04A",181.238089078087,21.6843008248658,Inf,8.35803240980025,0.000000000000042410519540681,"mr_y_smri__vol__dsk__pob"
"co_longi1 - co_longi2","ses-04A",-4.83845079532437,17.4116315263315,Inf,-0.277886123882602,0.992511950753383,"mr_y_smri__vol__dsk__pob"
"co_longi1 - co_longi3","ses-04A",26.4104695329495,21.6514993420779,Inf,1.21979864376519,0.614217443739029,"mr_y_smri__vol__dsk__pob"
"co_longi2 - co_longi3","ses-04A",31.2489203282738,26.0570462498892,Inf,1.19925029217027,0.627305287221837,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi1","ses-06A",129.190669408683,9.46055505883654,Inf,13.6557177253584,0,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi2","ses-06A",116.693879807898,16.4858073980322,Inf,7.07844493086987,0.00000000000877586892045201,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi3","ses-06A",134.13531300629,20.6513150676652,Inf,6.49524316329435,0.000000000497295427059896,"mr_y_smri__vol__dsk__pob"
"co_longi1 - co_longi2","ses-06A",-12.4967896007851,16.4288032451784,Inf,-0.760663416214002,0.872107042236824,"mr_y_smri__vol__dsk__pob"
"co_longi1 - co_longi3","ses-06A",4.94464359760697,20.3949386630494,Inf,0.242444641746603,0.994992824848987,"mr_y_smri__vol__dsk__pob"
"co_longi2 - co_longi3","ses-06A",17.441433198392,24.5328579541832,Inf,0.710941759454405,0.892806754086451,"mr_y_smri__vol__dsk__pob"
"co_longi0 - co_longi1","ses-02A",487.458495640666,29.8891976483867,Inf,16.3088518258361,0,"mr_y_smri__vol__dsk__poctr"
"co_longi0 - co_longi2","ses-02A",409.25837398821,55.9580074335123,Inf,7.31366953111187,0.00000000000158717483600412,"mr_y_smri__vol__dsk__poctr"
"co_longi0 - co_longi3","ses-02A",584.761760253717,70.5486492689709,Inf,8.28877329776051,0.0000000000000444089209850063,"mr_y_smri__vol__dsk__poctr"
"co_longi1 - co_longi2","ses-02A",-78.2001216524556,56.8658739830819,Inf,-1.37516784980252,0.514978626954941,"mr_y_smri__vol__dsk__poctr"
"co_longi1 - co_longi3","ses-02A",97.3032646130516,70.993998512013,Inf,1.37058436843203,0.517883348595366,"mr_y_smri__vol__dsk__poctr"
"co_longi2 - co_longi3","ses-02A",175.503386265507,85.4202047238555,Inf,2.05458868698419,0.168244976407945,"mr_y_smri__vol__dsk__poctr"
"co_longi0 - co_longi1","ses-04A",479.464741703853,32.2009039022879,Inf,14.8897913909115,0,"mr_y_smri__vol__dsk__poctr"
"co_longi0 - co_longi2","ses-04A",477.754103390493,58.836042426714,Inf,8.12009244139053,0.0000000000000517363929475323,"mr_y_smri__vol__dsk__poctr"
"co_longi0 - co_longi3","ses-04A",613.666157936609,73.8336120131552,Inf,8.31147415390256,0.0000000000000439648317751562,"mr_y_smri__vol__dsk__poctr"
"co_longi1 - co_longi2","ses-04A",-1.7106383133605,59.3594983443996,Inf,-0.0288182744307489,0.999991406425331,"mr_y_smri__vol__dsk__poctr"
"co_longi1 - co_longi3","ses-04A",134.201416232755,73.8106510893695,Inf,1.8181849672382,0.26465165162991,"mr_y_smri__vol__dsk__poctr"
