"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0133800914642855,0.00192083880703901,Inf,6.96575444813667,0.0000000000098220320765563,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.015229526897226,0.00368141116936434,Inf,4.13687202993291,0.000104306794692977,"mr_y_smri__thk__dsk__ff"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00184943543294046,0.0037730714769589,Inf,0.490167081178942,0.875992895645823,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00783323988848782,0.00191364927662222,Inf,4.09335189273255,0.000125855150536536,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00605940880409054,0.00363555838633706,Inf,1.66670650287523,0.218085740233773,"mr_y_smri__thk__dsk__ff"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00177383108439727,0.00372504295287823,Inf,-0.476190773324289,0.882533699902267,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0202188198732342,0.00248792052044751,Inf,8.12679493057011,0.0000000000000381916720471054,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0256570566325771,0.00476795489864046,Inf,5.38114499360994,0.000000221729786198388,"mr_y_smri__thk__dsk__ic"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00543823675934296,0.00488662270319917,Inf,1.1128824731614,0.506077542925202,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.0000603348234369926,0.00247845809794895,Inf,-0.0243436931562098,0.999673327786223,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00245768349992915,0.0047084593474861,Inf,-0.521971905999642,0.860599590417317,"mr_y_smri__thk__dsk__ic"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00239734867649216,0.00482433168751292,Inf,-0.496928659092273,0.872778677639833,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.015261365913231,0.00277903107750913,Inf,5.49161397896633,0.000000119348538718533,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0112068364447447,0.00534575073004078,Inf,2.09640086316917,0.0905556722766128,"mr_y_smri__thk__dsk__ins"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.00405452946848633,0.00548116114403084,Inf,-0.739720902550338,0.73983097966819,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.00040718607992586,0.00277864754830685,Inf,-0.146541104205165,0.988230941285481,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00501365151646535,0.00528666382455201,Inf,0.948358299837649,0.609617123072974,"mr_y_smri__thk__dsk__ins"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00542083759639121,0.00541785252562607,Inf,1.00055096936489,0.576497966817033,"mr_y_smri__thk__dsk__ins"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0154721018291505,0.00176635194366705,Inf,8.75935392412766,0.0000000000000238697950294409,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0207290800611377,0.00338198160523847,Inf,6.12927049308301,0.00000000264771926605789,"mr_y_smri__thk__dsk__iprt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00525697823198718,0.00346566307123788,Inf,1.51687516181701,0.282926340496378,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00099617819181281,0.00175810511595302,Inf,0.566620381667457,0.837872538845888,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00399532604691108,0.00333867212823871,Inf,-1.19668116348363,0.455125691145948,"mr_y_smri__thk__dsk__iprt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00499150423872389,0.00342061639886568,Inf,-1.45924115910195,0.310724109413217,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.01110663929279,0.00218278034467156,Inf,5.08829911351487,0.00000108121790898252,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0136617546411878,0.00418291851520588,Inf,3.26608194530306,0.00312957243419432,"mr_y_smri__thk__dsk__itmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00255511534839784,0.0042869876167662,Inf,0.596016498486003,0.822254514422592,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00900889076939958,0.00217435385159727,Inf,4.14324962001087,0.000101459520662539,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0131669621765282,0.00413063236680341,Inf,3.18763835831699,0.00409676050960439,"mr_y_smri__thk__dsk__itmp"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00415807140712866,0.00423226778688108,Inf,0.982468883471312,0.587960784148713,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00633429992873267,0.00179741510110322,Inf,3.52411634065208,0.00123559076005564,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0107907701105667,0.00343739061887921,Inf,3.13923301335044,0.00482246305598666,"mr_y_smri__thk__dsk__lg"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00445647018183404,0.00352173556461673,Inf,1.26541874029632,0.41482153584901,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00262173651695693,0.00178707494501432,Inf,1.46705459906491,0.306865338838336,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.000514804265388395,0.00339197372342553,Inf,-0.151771301125676,0.987381309088633,"mr_y_smri__thk__dsk__lg"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00313654078234533,0.00347491423446735,Inf,-0.902623941400991,0.638637278604434,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0110208328849623,0.00222465603466453,Inf,4.95394915584073,0.00000217483995568202,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0166198005937638,0.00427070389531786,Inf,3.89158344880448,0.000293366389901961,"mr_y_smri__thk__dsk__lobfrt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00559896770880147,0.00437798225064756,Inf,1.27889228147814,0.407106038645113,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00657862698947454,0.0022198439533185,Inf,2.96355380279771,0.00854469945300296,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.000813816060892002,0.0042201019516509,Inf,0.192842748875685,0.979707336671084,"mr_y_smri__thk__dsk__lobfrt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00576481092858254,0.00432440166209089,Inf,-1.33308868579872,0.376746405612711,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.010527931718651,0.00163662490512366,Inf,6.43270897668246,0.000000000376015774072869,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0147352244255376,0.00312859641699047,Inf,4.70985146742322,0.00000740100223073359,"mr_y_smri__thk__dsk__locc"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0042072927068866,0.00320512216165214,Inf,1.31267779968732,0.388049323546354,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00744504612913268,0.00162659690923326,Inf,4.57706890187201,0.0000140602308652538,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00649722880579327,0.00308682279824778,Inf,2.1048272707722,0.0888349496286089,"mr_y_smri__thk__dsk__locc"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.000947817323339409,0.00316219541809342,Inf,-0.299733950000748,0.951683995082208,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0115915241806282,0.00239811712604842,Inf,4.83359384523832,0.00000400707340331152,"mr_y_smri__thk__dsk__mobfrt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0164115735812188,0.00461081797205086,Inf,3.55936271626856,0.00108268518338894,"mr_y_smri__thk__dsk__mobfrt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0048200494005906,0.00472741081241522,Inf,1.01959605201479,0.56444885919839,"mr_y_smri__thk__dsk__mobfrt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00103238695235086,0.00239661824403034,Inf,0.430768210549342,0.902790052488978,"mr_y_smri__thk__dsk__mobfrt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00343194583861393,0.00455896256975555,Inf,-0.752790966388205,0.731935145479311,"mr_y_smri__thk__dsk__mobfrt"
