"contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1",1.45720989151635,2.24341206515657,Inf,0.649550706332076,0.915744386336103,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi2",15.1442147063852,4.05937209261177,Inf,3.73067912004131,0.00109516455008862,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi3",11.3881497776847,5.11958254919087,Inf,2.22442936865714,0.116614922747077,"mr_y_smri__vol__aseg__th"
"co_longi1 - co_longi2",13.6870048148688,4.12466539735907,Inf,3.31833094234318,0.00501548748859815,"mr_y_smri__vol__aseg__th"
"co_longi1 - co_longi3",9.93093988616839,5.15331160381982,Inf,1.92709865997764,0.216601383880817,"mr_y_smri__vol__aseg__th"
"co_longi2 - co_longi3",-3.75606492870043,6.16539558809991,Inf,-0.60921718242219,0.929192306105253,"mr_y_smri__vol__aseg__th"
"co_longi0 - co_longi1",17.3343532485373,0.947180235693576,Inf,18.3010081875749,0,"mr_y_smri__vol__aseg__vdc"
"co_longi0 - co_longi2",22.5139413937621,1.70394529969276,Inf,13.2128310678879,0,"mr_y_smri__vol__aseg__vdc"
"co_longi0 - co_longi3",18.7682884935931,2.14885783231998,Inf,8.73407640622282,0.0000000000000324185123190546,"mr_y_smri__vol__aseg__vdc"
"co_longi1 - co_longi2",5.17958814522482,1.72807093557219,Inf,2.99732380112613,0.0144785848771518,"mr_y_smri__vol__aseg__vdc"
"co_longi1 - co_longi3",1.4339352450558,2.15910402538821,Inf,0.664134394727912,0.910563269993127,"mr_y_smri__vol__aseg__vdc"
"co_longi2 - co_longi3",-3.74565290016903,2.58258906536221,Inf,-1.45034800557544,0.467858893307989,"mr_y_smri__vol__aseg__vdc"
