"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0115672879582435,0.00398616108869685,Inf,2.90186164102692,0.010368449320142,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00781145595294817,0.00202336386190273,Inf,3.86062838228338,0.000332854793552162,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00744415741187838,0.00383866143225738,Inf,1.93925865650015,0.127746772497268,"mr_y_smri__thk__dst__gfs"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00036729854106979,0.00393217144874129,Inf,-0.0934085773872764,0.995201205763604,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0212541580019151,0.00538839884116001,Inf,3.94442925040409,0.000235956357831135,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.017007756923353,0.0103774503527194,Inf,1.63891479556886,0.229289147326979,"mr_y_smri__thk__dst__gilsci"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-0.00424640107856202,0.010641271024921,Inf,-0.399050176301052,0.915976379312939,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0000369364233703345,0.00539429834497551,Inf,0.00684730821474468,0.999974150934172,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0144491305097851,0.0102678973794053,Inf,1.40721415260403,0.337120534748086,"mr_y_smri__thk__dst__gilsci"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.0144121940864147,0.0105231719073704,Inf,1.36956748528649,0.356959407454956,"mr_y_smri__thk__dst__gilsci"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0156980932930039,0.00478989255038309,Inf,3.2773372529512,0.00300942569266849,"mr_y_smri__thk__dst__gis"
