"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","ses-02A",0.00277278896286854,0.00470002993928571,Inf,0.589951340456768,0.825517014255747,"mr_y_smri__thk__dsk__pcg"
"co_longi1 - co_longi2","ses-02A",0.00353383988696774,0.00475805626214163,Inf,0.742706620576432,0.738031952723586,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi1","ses-04A",0.0165542658207846,0.0027581144406488,Inf,6.00202282284213,0.0000000058439515449038,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi2","ses-04A",0.0198972005403095,0.00505273102957307,Inf,3.9379100973025,0.000242417402500084,"mr_y_smri__thk__dsk__pcg"
"co_longi1 - co_longi2","ses-04A",0.00334293471952488,0.00506910933422877,Inf,0.659471812326471,0.786977638902802,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi1","ses-06A",0.0146212478900426,0.00274444360248801,Inf,5.3275818372757,0.000000298122994069061,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi2","ses-06A",0.0191282224365333,0.00479542338604616,Inf,3.98884955438827,0.000196067993987636,"mr_y_smri__thk__dsk__pcg"
"co_longi1 - co_longi2","ses-06A",0.00450697454649065,0.00474292125397224,Inf,0.950252872681793,0.608413870041542,"mr_y_smri__thk__dsk__pcg"
"co_longi0 - co_longi1","ses-02A",-0.00567826673606665,0.00472456000116378,Inf,-1.20186149285181,0.452036869092995,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi2","ses-02A",-0.0172257052835252,0.00889626306165089,Inf,-1.93628551270927,0.128548867764731,"mr_y_smri__thk__dsk__pfrt"
"co_longi1 - co_longi2","ses-02A",-0.0115474385474586,0.00900285472947697,Inf,-1.28264188354058,0.404970367607848,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi1","ses-04A",0.00355321118375455,0.00527473664455195,Inf,0.673628168227985,0.778847002462661,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi2","ses-04A",0.000785878461664212,0.00965507265211105,Inf,0.0813953959727462,0.99635404385647,"mr_y_smri__thk__dsk__pfrt"
"co_longi1 - co_longi2","ses-04A",-0.00276733272209034,0.00968496956094043,Inf,-0.285734787773729,0.955992567064911,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi1","ses-06A",0.00853350715450176,0.00522078254401361,Inf,1.63452644935129,0.231092624305758,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi2","ses-06A",0.0111309953913694,0.00907831732183555,Inf,1.22610776829718,0.437686989847961,"mr_y_smri__thk__dsk__pfrt"
"co_longi1 - co_longi2","ses-06A",0.00259748823686765,0.00896850457384629,Inf,0.289623338593412,0.954814494999431,"mr_y_smri__thk__dsk__pfrt"
"co_longi0 - co_longi1","ses-02A",-0.0454592139114936,0.00475436534133214,Inf,-9.56157355352844,0.0000000000000238697950294409,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi2","ses-02A",-0.0478897152063498,0.00899536230116456,Inf,-5.32382283258896,0.000000304349656587988,"mr_y_smri__thk__dsk__ph"
"co_longi1 - co_longi2","ses-02A",-0.00243050129485623,0.00911994882977519,Inf,-0.266503830254072,0.961604657352901,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi1","ses-04A",-0.029388002034448,0.0051520529266119,Inf,-5.70413434276853,0.0000000350550161121177,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi2","ses-04A",-0.0247635204244173,0.00949225787746066,Inf,-2.60881243894755,0.024648302667618,"mr_y_smri__thk__dsk__ph"
"co_longi1 - co_longi2","ses-04A",0.00462448161003075,0.00953998371226034,Inf,0.484747327617298,0.878545920187576,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi1","ses-06A",-0.0191440403738347,0.00516673838107888,Inf,-3.70524670727323,0.000618491243059682,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi2","ses-06A",-0.0189909032532525,0.00916108308978109,Inf,-2.07299759942537,0.0954742569910951,"mr_y_smri__thk__dsk__ph"
"co_longi1 - co_longi2","ses-06A",0.000153137120582171,0.00910086088543064,Inf,0.0168266631596715,0.999843910891456,"mr_y_smri__thk__dsk__ph"
"co_longi0 - co_longi1","ses-02A",-0.0321602988932484,0.0034750531063196,Inf,-9.25462083867519,0.0000000000000325295346215171,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi2","ses-02A",-0.041981749865573,0.00654906949112675,Inf,-6.41033812856216,0.000000000435546265720177,"mr_y_smri__thk__dsk__pob"
"co_longi1 - co_longi2","ses-02A",-0.00982145097232462,0.00663010441672935,Inf,-1.48134182435238,0.299882025343434,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi1","ses-04A",-0.0165544115865205,0.00384088006221001,Inf,-4.31005689279327,0.0000485010238079342,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi2","ses-04A",-0.0134237655310403,0.00703688962961013,Inf,-1.90762769314374,0.136477734113356,"mr_y_smri__thk__dsk__pob"
"co_longi1 - co_longi2","ses-04A",0.00313064605548024,0.00705985414217844,Inf,0.443443446908696,0.897295964062999,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi1","ses-06A",-0.00965747899630396,0.00382285155515318,Inf,-2.52625006672983,0.0309622974851913,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi2","ses-06A",-0.00980676649252575,0.00668183331924661,Inf,-1.46767601404812,0.30655964642953,"mr_y_smri__thk__dsk__pob"
"co_longi1 - co_longi2","ses-06A",-0.000149287496221791,0.0066092330864299,Inf,-0.0225877184643872,0.999718749088642,"mr_y_smri__thk__dsk__pob"
"co_longi0 - co_longi1","ses-02A",-0.0200149283908753,0.00268984026957462,Inf,-7.44093566345503,0.000000000000319744231092045,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi2","ses-02A",-0.0221205789222853,0.00509766705465705,Inf,-4.3393534111014,0.0000424844109786493,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","ses-02A",-0.00210565053140998,0.00517125512259169,Inf,-0.407183649132105,0.912673062294689,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","ses-04A",-0.0118764002465238,0.00289777727342355,Inf,-4.09845171864868,0.000123127644586773,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi2","ses-04A",-0.00163161754819309,0.00535259632739686,Inf,-0.304827311531373,0.950070333716922,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","ses-04A",0.0102447826983307,0.00538406692995293,Inf,1.90279631208454,0.13785003057638,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","ses-06A",-0.00824823115606465,0.00291031442149579,Inf,-2.83413747158816,0.0127646860636615,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi2","ses-06A",-0.00174422446533048,0.00518718600525572,Inf,-0.336256394808902,0.939579371617612,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","ses-06A",0.00650400669073417,0.0051617637869904,Inf,1.26003570855503,0.417921869044875,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","ses-02A",-0.0109844702104542,0.00257433426535351,Inf,-4.26691683294121,0.0000588555392522228,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","ses-02A",-0.012892999403342,0.00485376347383656,Inf,-2.65628918113535,0.0215502304138049,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","ses-02A",-0.00190852919288772,0.00491470269926102,Inf,-0.388330548086803,0.920245966778624,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","ses-04A",0.00280539039506802,0.00283618636018648,Inf,0.989141769542807,0.583728534335153,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","ses-04A",0.00769375633647425,0.00519921289806063,Inf,1.47979251616031,0.300634735936159,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","ses-04A",0.00488836594140623,0.00521702703916161,Inf,0.93700222458341,0.616828858389878,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","ses-06A",0.0110477086966672,0.00282718024591564,Inf,3.90767752166758,0.000274620780763679,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","ses-06A",0.0109949972692476,0.00495129917324037,Inf,2.22062874501117,0.0677342723611826,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","ses-06A",-0.0000527114274195435,0.00490018380933249,Inf,-0.0107570306483511,0.99993620573952,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","ses-02A",0.00403842563169485,0.00219537486701312,Inf,1.8395152884251,0.156793195964627,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","ses-02A",0.00816575673435935,0.00416390798509584,Inf,1.96108001511743,0.121976107305247,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","ses-02A",0.0041273311026645,0.00422517817592916,Inf,0.976841906023726,0.591531205670072,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","ses-04A",0.0216548310829346,0.00235890906663002,Inf,9.18001943748985,0.0000000000000349720252756924,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","ses-04A",0.0348105692546316,0.00436272637326977,Inf,7.97908607514659,0.0000000000000449640324973188,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","ses-04A",0.013155738171697,0.00439022184124545,Inf,2.99659986383852,0.00769134341092792,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","ses-06A",0.0221689947859038,0.00237041989753091,Inf,9.35234926478451,0.0000000000000295319324550292,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","ses-06A",0.0294194474347275,0.0042352658793155,Inf,6.94630473576839,0.0000000000112725384582291,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","ses-06A",0.00725045264882378,0.00421787753890213,Inf,1.71898130800426,0.198031908525041,"mr_y_smri__thk__dsk__prcn"
