"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",6.18249960637091,6.40009579707097,Inf,0.966001104108528,0.768807599827217,"mr_y_smri__vol__aseg__cd"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",12.8466343997221,8.04408222728955,Inf,1.59702922430851,0.380266887545994,"mr_y_smri__vol__aseg__cd"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",6.66413479335117,9.62908329240172,Inf,0.692084032403149,0.900165667522372,"mr_y_smri__vol__aseg__cd"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",8.78241251415372,3.28581431642617,Inf,2.67282678459626,0.0377281991065602,"mr_y_smri__vol__aseg__cd"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",19.9346515793584,6.15251186674173,Inf,3.24008340188956,0.00656079511400831,"mr_y_smri__vol__aseg__cd"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",14.7939072904285,7.76724452987385,Inf,1.90465321820746,0.225996603649191,"mr_y_smri__vol__aseg__cd"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",11.1522390652047,6.3038437107352,Inf,1.76911731587077,0.288295180053952,"mr_y_smri__vol__aseg__cd"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",6.01149477627477,7.87892801713285,Inf,0.762983842878458,0.871096060912472,"mr_y_smri__vol__aseg__cd"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-5.14074428892993,9.44272684735733,Inf,-0.544413109902532,0.94807245901693,"mr_y_smri__vol__aseg__cd"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",1975.50930804719,85.5272963468951,Inf,23.0979978606434,0,"mr_y_smri__vol__aseg__cwm"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",2326.15416645059,160.622159543718,Inf,14.4821497423428,0,"mr_y_smri__vol__aseg__cwm"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",2684.13527068614,203.846119700214,Inf,13.1674582505351,0,"mr_y_smri__vol__aseg__cwm"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",350.644858403397,164.345972994536,Inf,2.1335774282407,0.142477549108716,"mr_y_smri__vol__aseg__cwm"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",708.625962638947,206.597350243408,Inf,3.42998572732932,0.0033806315054038,"mr_y_smri__vol__aseg__cwm"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",357.98110423555,247.274107626658,Inf,1.44770961938336,0.469492566845471,"mr_y_smri__vol__aseg__cwm"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",550.765190292716,84.4428024151059,Inf,6.52234618630078,0.000000000415223855299018,"mr_y_smri__vol__aseg__cwm"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",1447.85329198134,157.983921976098,Inf,9.16456101273641,0.0000000000000475175454539567,"mr_y_smri__vol__aseg__cwm"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",1246.9632080626,199.507547007211,Inf,6.25020570283253,0.00000000245837961099227,"mr_y_smri__vol__aseg__cwm"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",897.088101688619,161.838256925945,Inf,5.54311519864622,0.000000177922243937978,"mr_y_smri__vol__aseg__cwm"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",696.198017769886,202.32100919175,Inf,3.44105647036419,0.00324863593203317,"mr_y_smri__vol__aseg__cwm"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-200.890083918734,242.456289684082,Inf,-0.828562064446713,0.840938231397048,"mr_y_smri__vol__aseg__cwm"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",31.8292256848096,4.34646076413426,Inf,7.32302151383838,0.00000000000148236978247951,"mr_y_smri__vol__aseg__hc"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",40.4356627694082,8.20528761198567,Inf,4.92800066025021,0.00000495223888197227,"mr_y_smri__vol__aseg__hc"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",57.0095505225396,10.4111552822816,Inf,5.47581406451234,0.000000260699785648022,"mr_y_smri__vol__aseg__hc"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",8.60643708459864,8.40796555353353,Inf,1.02360517889868,0.73560101517914,"mr_y_smri__vol__aseg__hc"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",25.18032483773,10.5635033722036,Inf,2.38370964163163,0.0801933722954014,"mr_y_smri__vol__aseg__hc"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",16.5738877531314,12.6488587446062,Inf,1.31030696822343,0.556299977739627,"mr_y_smri__vol__aseg__hc"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",8.21346215038759,4.31054027232068,Inf,1.90543682032825,0.22566414421216,"mr_y_smri__vol__aseg__hc"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",32.4232963401594,8.08453169614703,Inf,4.01053487805755,0.000352804485667768,"mr_y_smri__vol__aseg__hc"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",13.5995829563579,10.1994448636117,Inf,1.33336501527419,0.541565393015754,"mr_y_smri__vol__aseg__hc"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",24.2098341897718,8.28624263257528,Inf,2.92169023564395,0.0182882077107883,"mr_y_smri__vol__aseg__hc"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",5.38612080597032,10.3512502814592,Inf,0.520335288928116,0.954234132041569,"mr_y_smri__vol__aseg__hc"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-18.8237133838015,12.4082223862553,Inf,-1.51703546227965,0.427181829716325,"mr_y_smri__vol__aseg__hc"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",56.6595204868742,33.5145339492731,Inf,1.69059550619539,0.32859320068045,"mr_y_smri__vol__aseg__lv"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",7.84940265543872,63.1951690180928,Inf,0.124208903582352,0.999315690851776,"mr_y_smri__vol__aseg__lv"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",8.35930506418087,80.190105459674,Inf,0.104243597339881,0.99959478606564,"mr_y_smri__vol__aseg__lv"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-48.8101178314354,64.7369227469456,Inf,-0.753976490699636,0.874998348856239,"mr_y_smri__vol__aseg__lv"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",-48.3002154226933,81.3449725046942,Inf,-0.593770136438439,0.933997982759199,"mr_y_smri__vol__aseg__lv"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.509902408742143,97.3925134067185,Inf,0.00523554009344385,0.999999948455161,"mr_y_smri__vol__aseg__lv"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",48.1929921952774,33.2034320796764,Inf,1.45144610592156,0.467179449360096,"mr_y_smri__vol__aseg__lv"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-80.4319979945692,62.2402990294752,Inf,-1.29228167680362,0.567837979319428,"mr_y_smri__vol__aseg__lv"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-18.0021028890987,78.5409798970138,Inf,-0.229206497203165,0.995759197069614,"mr_y_smri__vol__aseg__lv"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-128.624990189847,63.7863637060829,Inf,-2.01649667290221,0.181805942283189,"mr_y_smri__vol__aseg__lv"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-66.1950950843761,79.6973702533232,Inf,-0.830580668772016,0.839962812419435,"mr_y_smri__vol__aseg__lv"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",62.4298951054705,95.5277329207133,Inf,0.653526396960414,0.914348651189526,"mr_y_smri__vol__aseg__lv"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",-0.0887209376427931,3.54775562603182,Inf,-0.02500762369082,0.999994384083835,"mr_y_smri__vol__aseg__pl"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",9.36999519170975,6.73769273385311,Inf,1.39068306641987,0.505169207236587,"mr_y_smri__vol__aseg__pl"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",6.66688779018731,8.54342985476545,Inf,0.780352610546522,0.863404426651706,"mr_y_smri__vol__aseg__pl"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",9.45871612935254,6.912049547927,Inf,1.36843870457921,0.519244133130977,"mr_y_smri__vol__aseg__pl"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",6.75560872783011,8.67636057717176,Inf,0.778622403684407,0.864180401170237,"mr_y_smri__vol__aseg__pl"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-2.70310740152244,10.3965517887405,Inf,-0.260000378630337,0.99384472148254,"mr_y_smri__vol__aseg__pl"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-9.64479863329659,3.53803379426379,Inf,-2.72603349604339,0.0325039386156223,"mr_y_smri__vol__aseg__pl"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-1.75198251174895,6.65301862071415,Inf,-0.263336481021436,0.993608893117437,"mr_y_smri__vol__aseg__pl"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-3.9605895662511,8.3814161685972,Inf,-0.472544196181346,0.965118656156155,"mr_y_smri__vol__aseg__pl"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",7.89281612154764,6.8218290844194,Inf,1.15699411754163,0.654039855866418,"mr_y_smri__vol__aseg__pl"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",5.68420906704549,8.51185699550828,Inf,0.667798938591785,0.909234947821055,"mr_y_smri__vol__aseg__pl"
