"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","ses-04A",0.0226261774290308,0.00287111700925739,Inf,7.88061836423835,0.00000000000005340172748447,"mr_y_smri__thk__dst__spo"
"co_longi0 - co_longi2","ses-04A",0.0356262398551054,0.00527931826965478,Inf,6.74826521823528,0.0000000000449079662345753,"mr_y_smri__thk__dst__spo"
"co_longi1 - co_longi2","ses-04A",0.0130000624260746,0.0053024261947905,Inf,2.45171963710628,0.037811205410728,"mr_y_smri__thk__dst__spo"
"co_longi0 - co_longi1","ses-06A",0.0221541664809648,0.00287460759611229,Inf,7.70684893163393,0.000000000000056843418860808,"mr_y_smri__thk__dst__spo"
"co_longi0 - co_longi2","ses-06A",0.0300317536773147,0.00507468541493513,Inf,5.91795376890345,0.00000000977456915407515,"mr_y_smri__thk__dst__spo"
"co_longi1 - co_longi2","ses-06A",0.00787758719634991,0.00503434751312754,Inf,1.56476825960233,0.261019751464881,"mr_y_smri__thk__dst__spo"
"co_longi0 - co_longi1","ses-02A",-0.0166942444597476,0.00263217397304595,Inf,-6.34237882096717,0.00000000067862981900646,"mr_y_smri__thk__dst__sprip"
"co_longi0 - co_longi2","ses-02A",-0.01169002405608,0.00495836908427891,Inf,-2.35763491127447,0.0482626902087905,"mr_y_smri__thk__dst__sprip"
"co_longi1 - co_longi2","ses-02A",0.00500422040366768,0.00501877894886567,Inf,0.997099185808676,0.578684686595504,"mr_y_smri__thk__dst__sprip"
"co_longi0 - co_longi1","ses-04A",-0.000518992710429321,0.00292101898458769,Inf,-0.177675226750564,0.982747107517871,"mr_y_smri__thk__dst__sprip"
"co_longi0 - co_longi2","ses-04A",0.0116527740829548,0.00534875591223293,Inf,2.17859522366766,0.0748623421627732,"mr_y_smri__thk__dst__sprip"
"co_longi1 - co_longi2","ses-04A",0.0121717667933841,0.00536551431076405,Inf,2.26851818640493,0.0603007491976412,"mr_y_smri__thk__dst__sprip"
"co_longi0 - co_longi1","ses-06A",0.0057582307552137,0.00290126475049407,Inf,1.98473122945195,0.115949709909752,"mr_y_smri__thk__dst__sprip"
"co_longi0 - co_longi2","ses-06A",0.0151071417936642,0.0050596056724141,Inf,2.9858338320773,0.00796052648300782,"mr_y_smri__thk__dst__sprip"
"co_longi1 - co_longi2","ses-06A",0.00934891103845054,0.00500169705260442,Inf,1.86914779926195,0.147696709783888,"mr_y_smri__thk__dst__sprip"
"co_longi0 - co_longi1","ses-02A",-0.0209287244557292,0.00329771208267556,Inf,-6.34643775169993,0.000000000660975052468871,"mr_y_smri__thk__dst__sprsp"
"co_longi0 - co_longi2","ses-02A",-0.0252018405869734,0.00621115112613364,Inf,-4.05751527779379,0.00014669748724061,"mr_y_smri__thk__dst__sprsp"
"co_longi1 - co_longi2","ses-02A",-0.00427311613124416,0.00628640169104986,Inf,-0.67973959368965,0.775310294850669,"mr_y_smri__thk__dst__sprsp"
"co_longi0 - co_longi1","ses-04A",-0.00602348967324134,0.00366589511143856,Inf,-1.64311566210568,0.227571519498493,"mr_y_smri__thk__dst__sprsp"
"co_longi0 - co_longi2","ses-04A",-0.00484978524370073,0.00671164479952908,Inf,-0.722592656280173,0.750095041744812,"mr_y_smri__thk__dst__sprsp"
"co_longi1 - co_longi2","ses-04A",0.00117370442954062,0.00673247099840435,Inf,0.174334866027465,0.983384320967629,"mr_y_smri__thk__dst__sprsp"
"co_longi0 - co_longi1","ses-06A",-0.000349589148572918,0.00363764728649167,Inf,-0.096103091102623,0.994921075267994,"mr_y_smri__thk__dst__sprsp"
"co_longi0 - co_longi2","ses-06A",0.00522578743316129,0.0063381824733454,Inf,0.824493055404736,0.687802645831707,"mr_y_smri__thk__dst__sprsp"
"co_longi1 - co_longi2","ses-06A",0.00557537658173421,0.00626428967603164,Inf,0.890025345262474,0.646612175014884,"mr_y_smri__thk__dst__sprsp"
"co_longi0 - co_longi1","ses-02A",0.00483721107502734,0.00539983710919226,Inf,0.895806850690523,0.642954031637393,"mr_y_smri__thk__dst__sso"
"co_longi0 - co_longi2","ses-02A",-0.00592407227800764,0.0101757302099041,Inf,-0.582176625736572,0.829669032253166,"mr_y_smri__thk__dst__sso"
"co_longi1 - co_longi2","ses-02A",-0.010761283353035,0.0102982806924188,Inf,-1.04495921935368,0.548456312798442,"mr_y_smri__thk__dst__sso"
"co_longi0 - co_longi1","ses-04A",0.0210290346646506,0.00613058916860807,Inf,3.43018168177549,0.00174642813734271,"mr_y_smri__thk__dst__sso"
"co_longi0 - co_longi2","ses-04A",0.0254746720746149,0.0112434391620373,Inf,2.26573664049594,0.0607132503457957,"mr_y_smri__thk__dst__sso"
"co_longi1 - co_longi2","ses-04A",0.00444563740996428,0.0112895459947676,Inf,0.393783542050736,0.918086086759242,"mr_y_smri__thk__dst__sso"
"co_longi0 - co_longi1","ses-06A",0.0265484026058606,0.00599226894332332,Inf,4.43044243457084,0.0000279930283728635,"mr_y_smri__thk__dst__sso"
"co_longi0 - co_longi2","ses-06A",0.0232471839680974,0.0103723090614201,Inf,2.24127374439366,0.0644423973084393,"mr_y_smri__thk__dst__sso"
"co_longi1 - co_longi2","ses-06A",-0.00330121863776318,0.0102449479499472,Inf,-0.322228932142127,0.944374238258593,"mr_y_smri__thk__dst__sso"
"co_longi0 - co_longi1","ses-02A",0.00728536126557557,0.00256041536858658,Inf,2.84538257149944,0.0123355227870126,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi2","ses-02A",0.0115505614458744,0.00482382970942206,Inf,2.39447951972962,0.0439115995650272,"mr_y_smri__thk__dst__ssp"
"co_longi1 - co_longi2","ses-02A",0.00426520018029881,0.00488287892485738,Inf,0.873501113981317,0.657050507424965,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi1","ses-04A",0.0207450779597833,0.0028376278543304,Inf,7.31071127883278,0.000000000000818345391451203,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi2","ses-04A",0.0356740933850542,0.00519683981312577,Inf,6.8645743697836,0.0000000000200293115426575,"mr_y_smri__thk__dst__ssp"
"co_longi1 - co_longi2","ses-04A",0.0149290154252708,0.00521329705003842,Inf,2.86364181476304,0.0116659864178843,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi1","ses-06A",0.0198022052459674,0.00282042549606915,Inf,7.02099923347237,0.0000000000066312511037836,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi2","ses-06A",0.0281690146720081,0.00492213612794017,Inf,5.72292475051808,0.0000000313895290871002,"mr_y_smri__thk__dst__ssp"
"co_longi1 - co_longi2","ses-06A",0.00836680942604067,0.00486667757561305,Inf,1.71920356260435,0.19794947827826,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi1","ses-02A",-0.00579390817965268,0.0028013575841755,Inf,-2.0682501271461,0.0964973764493753,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi2","ses-02A",-0.00642334605948548,0.00527540431748109,Inf,-1.21760260880867,0.442700136870345,"mr_y_smri__thk__dst__sti"
"co_longi1 - co_longi2","ses-02A",-0.000629437879832799,0.00533888842798912,Inf,-0.11789680348684,0.99236622929386,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi1","ses-04A",0.00209907383218639,0.00312164074826979,Inf,0.672426458217469,0.779540577318463,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi2","ses-04A",0.00203926616772155,0.00571432480220552,Inf,0.356869138228627,0.932211140724609,"mr_y_smri__thk__dst__sti"
"co_longi1 - co_longi2","ses-04A",-0.0000598076644648359,0.00573196521125428,Inf,-0.0104340592206331,0.999939978863347,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi1","ses-06A",0.00551349305894169,0.00309327205719029,Inf,1.78241452966467,0.175470185706889,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi2","ses-06A",0.00821317872767092,0.00538340451521739,Inf,1.52564770201729,0.278831835964379,"mr_y_smri__thk__dst__sti"
"co_longi1 - co_longi2","ses-06A",0.00269968566872924,0.00531923170632427,Inf,0.507533008107066,0.867673652376187,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi1","ses-02A",-0.002834004171772,0.00219161205405667,Inf,-1.29311397358226,0.399032788871513,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi2","ses-02A",0.00207438390464134,0.00414261898301711,Inf,0.50074214238514,0.870951780211757,"mr_y_smri__thk__dst__sts"
"co_longi1 - co_longi2","ses-02A",0.00490838807641334,0.00419856823459769,Inf,1.16906235701173,0.471721827806716,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi1","ses-04A",0.0095892228710119,0.00238391161660208,Inf,4.02247415727599,0.000170202592300939,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi2","ses-04A",0.0223169968252555,0.00438586139210726,Inf,5.08839537551664,0.00000108066981086008,"mr_y_smri__thk__dst__sts"
"co_longi1 - co_longi2","ses-04A",0.0127277739542436,0.00440583974024221,Inf,2.88884178831796,0.0107951965603261,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi1","ses-06A",0.0137139006254625,0.00238802266482057,Inf,5.74278495237521,0.0000000279206687769928,"mr_y_smri__thk__dst__sts"
