"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2","ses-04A",9.94889039747392,12.5429231377764,Inf,0.793187543939434,0.857581490239485,"mr_y_smri__vol__dst__scm"
"co_longi1 - co_longi3","ses-04A",35.7641619022172,15.5974844472336,Inf,2.29294422592359,0.0996261326790926,"mr_y_smri__vol__dst__scm"
"co_longi2 - co_longi3","ses-04A",25.8152715047432,18.7674386643814,Inf,1.37553514714492,0.514745985715592,"mr_y_smri__vol__dst__scm"
"co_longi0 - co_longi1","ses-06A",30.7691625199376,6.79154740477878,Inf,4.53050839316637,0.0000348499890363563,"mr_y_smri__vol__dst__scm"
"co_longi0 - co_longi2","ses-06A",44.9048695824477,11.7471364533887,Inf,3.82262262472436,0.000761538401839235,"mr_y_smri__vol__dst__scm"
"co_longi0 - co_longi3","ses-06A",52.0594696331658,14.7103092680017,Inf,3.53897859553551,0.0022713373636869,"mr_y_smri__vol__dst__scm"
"co_longi1 - co_longi2","ses-06A",14.1357070625101,11.688874502611,Inf,1.20933003937655,0.620890856568861,"mr_y_smri__vol__dst__scm"
"co_longi1 - co_longi3","ses-06A",21.2903071132282,14.5064611135513,Inf,1.46764306928998,0.457192473703457,"mr_y_smri__vol__dst__scm"
"co_longi2 - co_longi3","ses-06A",7.15460005071809,17.4420634635151,Inf,0.410192295520763,0.976716359074972,"mr_y_smri__vol__dst__scm"
"co_longi0 - co_longi1","ses-02A",107.635738236571,7.30059796502409,Inf,14.743413998721,0,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi2","ses-02A",96.3550445384679,13.613350797745,Inf,7.07798145879179,0.00000000000880506778599965,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi3","ses-02A",133.690094749474,17.1943539203304,Inf,7.77523222849332,0.0000000000000683897383169096,"mr_y_smri__vol__dst__scta"
"co_longi1 - co_longi2","ses-02A",-11.2806936981026,13.8210398349198,Inf,-0.81619717711841,0.846853288961943,"mr_y_smri__vol__dst__scta"
"co_longi1 - co_longi3","ses-02A",26.0543565129031,17.2834674729328,Inf,1.50747276573443,0.432935820404297,"mr_y_smri__vol__dst__scta"
"co_longi2 - co_longi3","ses-02A",37.3350502110057,20.7834908271225,Inf,1.79638014237163,0.275008387207057,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi1","ses-04A",94.1595780686903,8.0038077806175,Inf,11.764347751668,0,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi2","ses-04A",80.6711789227821,14.5424775677732,Inf,5.54727889706726,0.00000017374111271895,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi3","ses-04A",138.568973752465,18.254257344392,Inf,7.5910496460178,0.000000000000215161222172355,"mr_y_smri__vol__dst__scta"
"co_longi1 - co_longi2","ses-04A",-13.4883991459083,14.6542614227704,Inf,-0.920442099180066,0.793925426700484,"mr_y_smri__vol__dst__scta"
"co_longi1 - co_longi3","ses-04A",44.4093956837743,18.2228347406171,Inf,2.43701906513972,0.070285749536648,"mr_y_smri__vol__dst__scta"
"co_longi2 - co_longi3","ses-04A",57.8977948296826,21.9293047375414,Inf,2.64020202749819,0.0412739333981499,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi1","ses-06A",74.3796874615702,7.95706194313742,Inf,9.34763207740503,0.0000000000000395239396766556,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi2","ses-06A",69.235822322287,13.8299933444525,Inf,5.00620792779042,0.0000033120409663745,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi3","ses-06A",116.293206359772,17.3226913891597,Inf,6.71334515793233,0.000000000114140252804873,"mr_y_smri__vol__dst__scta"
"co_longi1 - co_longi2","ses-06A",-5.14386513928315,13.7743852892315,Inf,-0.373437001454033,0.982242857439251,"mr_y_smri__vol__dst__scta"
"co_longi1 - co_longi3","ses-06A",41.9135188982014,17.0981776898024,Inf,2.45134421097982,0.0678009961055883,"mr_y_smri__vol__dst__scta"
"co_longi2 - co_longi3","ses-06A",47.0573840374845,20.5644787773809,Inf,2.28828479179562,0.100716095168575,"mr_y_smri__vol__dst__scta"
"co_longi0 - co_longi1","ses-02A",240.3505027383,15.6784280944852,Inf,15.3300127595599,0,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi2","ses-02A",227.367424282067,29.2004758479967,Inf,7.78642873717639,0.0000000000000643929354282591,"mr_y_smri__vol__dst__sfi"
"co_longi0 - co_longi3","ses-02A",264.558826461571,36.9215641972503,Inf,7.16542844848578,0.00000000000468158845023936,"mr_y_smri__vol__dst__sfi"
"co_longi1 - co_longi2","ses-02A",-12.9830784562339,29.6376882999543,Inf,-0.438059754351825,0.971887820206071,"mr_y_smri__vol__dst__sfi"
