"contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2",0.0011374430341797,0.000731815182145727,Inf,1.55427635546539,0.265724823603914,"mr_y_smri__thk__dsk__sprt"
"co_longi0 - co_longi1",0.00635007124494149,0.000499592843794374,Inf,12.7104928019247,0,"mr_y_smri__thk__dsk__stmp"
"co_longi0 - co_longi2",0.00972047815140019,0.000913478613792593,Inf,10.6411666399529,0.000000000000028643754035329,"mr_y_smri__thk__dsk__stmp"
"co_longi1 - co_longi2",0.00337040690645869,0.000927202485794224,Inf,3.63502790177667,0.000811941514763048,"mr_y_smri__thk__dsk__stmp"
"co_longi0 - co_longi1",0.00569186996133563,0.000801323328484519,Inf,7.10308780364628,0.00000000000368194363886687,"mr_y_smri__thk__dsk__ttmp"
"co_longi0 - co_longi2",0.00814987451071738,0.00147724723748966,Inf,5.51693332293296,0.000000103379005467197,"mr_y_smri__thk__dsk__ttmp"
"co_longi1 - co_longi2",0.00245800454938176,0.00150285032263478,Inf,1.63556178041231,0.230666288033806,"mr_y_smri__thk__dsk__ttmp"
"co_longi0 - co_longi1",0.00447189012133206,0.000223887459182267,Inf,19.9738303237944,0,"mr_y_smri__thk__dsk"
"co_longi0 - co_longi2",0.0057839046839025,0.000405856087713204,Inf,14.2511221563582,0,"mr_y_smri__thk__dsk"
"co_longi1 - co_longi2",0.00131201456257044,0.000410824149698227,Inf,3.19361596326356,0.00401442042139721,"mr_y_smri__thk__dsk"
