"contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi3",-0.00054881195652935,0.00133003938656131,Inf,-0.412628349261334,0.976316624958892,"mr_y_smri__thk__dst__ssp"
"co_longi2 - co_longi3",-0.00165028817281931,0.00159217283690365,Inf,-1.03650064526203,0.727971969359078,"mr_y_smri__thk__dst__ssp"
"co_longi0 - co_longi1",0.00231181452821941,0.000650857132167194,Inf,3.5519538988866,0.00216451844125731,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi2",0.00346674373184385,0.0011942778641171,Inf,2.90279493240606,0.019368277123477,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi3",0.00368073052252397,0.00150632844114949,Inf,2.4435112701684,0.0691505778297289,"mr_y_smri__thk__dst__sti"
"co_longi1 - co_longi2",0.00115492920362444,0.00121798025084642,Inf,0.948233112008042,0.778732854150457,"mr_y_smri__thk__dst__sti"
"co_longi1 - co_longi3",0.00136891599430456,0.00152171789360475,Inf,0.899585921975182,0.805045704786043,"mr_y_smri__thk__dst__sti"
"co_longi2 - co_longi3",0.000213986790680123,0.00182185340514278,Inf,0.117455548331207,0.999420997746258,"mr_y_smri__thk__dst__sti"
"co_longi0 - co_longi1",0.00388578405388315,0.000416940610152588,Inf,9.31975432295038,0.0000000000000403010957938932,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi2",0.00526204578251688,0.000758210890093978,Inf,6.94008204216728,0.0000000000235402808357321,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi3",0.00548828849480661,0.000956273785277416,Inf,5.73924390619414,0.0000000569826238416837,"mr_y_smri__thk__dst__sts"
"co_longi1 - co_longi2",0.00137626172863373,0.000771539895689953,Inf,1.78378556484497,0.281100181441998,"mr_y_smri__thk__dst__sts"
"co_longi1 - co_longi3",0.00160250444092346,0.000963937318939286,Inf,1.66245710113895,0.343735302893174,"mr_y_smri__thk__dst__sts"
"co_longi2 - co_longi3",0.000226242712289728,0.00115349998255655,Inf,0.196135861041192,0.99732871152318,"mr_y_smri__thk__dst__sts"
"co_longi0 - co_longi1",0.00885522051178962,0.00135087179846785,Inf,6.5551894131132,0.000000000333381766637331,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi2",0.010032293871602,0.00248518988248874,Inf,4.03683193074784,0.000315883656834881,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi3",0.0101385664045936,0.00313457936901412,Inf,3.23442644484141,0.00668774450701282,"mr_y_smri__thk__dst__stt"
"co_longi1 - co_longi2",0.0011770733598124,0.00253597111148979,Inf,0.464150933927992,0.966848639229644,"mr_y_smri__thk__dst__stt"
"co_longi1 - co_longi3",0.00128334589280395,0.00316840466649982,Inf,0.405044818413828,0.977547127044986,"mr_y_smri__thk__dst__stt"
"co_longi2 - co_longi3",0.00010627253299155,0.00379391788097684,Inf,0.0280112897341329,0.999992108188161,"mr_y_smri__thk__dst__stt"
"co_longi0 - co_longi1",0.00438499679368644,0.00022309356299043,Inf,19.6554160277343,0,"mr_y_smri__thk__dst"
"co_longi0 - co_longi2",0.00565570984710322,0.000401134307296518,Inf,14.0992922924504,0,"mr_y_smri__thk__dst"
"co_longi0 - co_longi3",0.00574363928428459,0.000505551425668449,Inf,11.3611375473628,0,"mr_y_smri__thk__dst"
"co_longi1 - co_longi2",0.00127071305341679,0.000406632389204099,Inf,3.12496762961738,0.00962507048636796,"mr_y_smri__thk__dst"
"co_longi1 - co_longi3",0.00135864249059816,0.000507783642950339,Inf,2.67563264287942,0.0374357788017887,"mr_y_smri__thk__dst"
"co_longi2 - co_longi3",0.0000879294371813685,0.000607497014519897,Inf,0.144740525598893,0.998919395914817,"mr_y_smri__thk__dst"
