"contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi1 - co_longi2",0.00326944190387359,0.000915250768024496,Inf,3.5721815464088,0.0020072246584143,"mr_y_smri__thk__dsk__stmp"
"co_longi1 - co_longi3",0.00339627488095971,0.00114349654659301,Inf,2.97007882627957,0.0157609069234672,"mr_y_smri__thk__dsk__stmp"
"co_longi2 - co_longi3",0.000126832977086119,0.00136816440008971,Inf,0.0927030239040007,0.999714774877687,"mr_y_smri__thk__dsk__stmp"
"co_longi0 - co_longi1",0.00545787717085446,0.000798960508448847,Inf,6.8312227114338,0.000000000050540682750011,"mr_y_smri__thk__dsk__ttmp"
"co_longi0 - co_longi2",0.00719692751767802,0.00145957007336158,Inf,4.93085439954423,0.00000488059384928796,"mr_y_smri__thk__dsk__ttmp"
"co_longi0 - co_longi3",0.00850712975990947,0.00184089688284791,Inf,4.62118755220486,0.0000226396081552949,"mr_y_smri__thk__dsk__ttmp"
"co_longi1 - co_longi2",0.00173905034682356,0.00148701690409405,Inf,1.16948929231107,0.646164653838736,"mr_y_smri__thk__dsk__ttmp"
"co_longi1 - co_longi3",0.00304925258905501,0.0018578255997082,Inf,1.64130184745756,0.355350290942412,"mr_y_smri__thk__dsk__ttmp"
"co_longi2 - co_longi3",0.00131020224223145,0.00222368771542446,Inf,0.589202446523097,0.935382376328593,"mr_y_smri__thk__dsk__ttmp"
"co_longi0 - co_longi1",0.00435928368907143,0.000223168077353753,Inf,19.5336346522417,0,"mr_y_smri__thk__dsk"
"co_longi0 - co_longi2",0.00560150874406234,0.000401068744644717,Inf,13.9664554240555,0,"mr_y_smri__thk__dsk"
"co_longi0 - co_longi3",0.00567795484737337,0.000505785397041024,Inf,11.2260157778198,0.00000000000000799360577730113,"mr_y_smri__thk__dsk"
"co_longi1 - co_longi2",0.00124222505499091,0.00040660687108717,Inf,3.0551009914552,0.0120617508535029,"mr_y_smri__thk__dsk"
"co_longi1 - co_longi3",0.00131867115830194,0.000508030398445638,Inf,2.59565404419996,0.0465696641442352,"mr_y_smri__thk__dsk"
"co_longi2 - co_longi3",0.0000764461033110283,0.000607654968386179,Inf,0.125805115218683,0.999289074406759,"mr_y_smri__thk__dsk"
