"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","ses-04A",-0.010212766648364,0.00542861167593359,Inf,-1.88128517161022,0.236058985194822,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi3","ses-04A",-0.00490469573661815,0.00681189409884867,Inf,-0.720019375733854,0.889166861588735,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","ses-04A",0.00357996538118922,0.00548006700062318,Inf,0.653270367092613,0.914438912561294,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi3","ses-04A",0.00888803629293503,0.00681404607081938,Inf,1.30436985611197,0.560098960335598,"mr_y_smri__thk__dsk__poctr"
"co_longi2 - co_longi3","ses-04A",0.00530807091174581,0.00820324821660693,Inf,0.64706940124035,0.916609133381682,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","ses-06A",-0.0108771469854531,0.00297041841074984,Inf,-3.66182317820584,0.001429457608081,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi2","ses-06A",-0.0104900152363704,0.00525849489609493,Inf,-1.99487028962613,0.18983975323468,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi3","ses-06A",-0.0100767640905928,0.00658996500346074,Inf,-1.52910737542627,0.419959484741293,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi2","ses-06A",0.0003871317490827,0.00526062955122043,Inf,0.0735903840620916,0.999857147906466,"mr_y_smri__thk__dsk__poctr"
"co_longi1 - co_longi3","ses-06A",0.000800382894860301,0.0065331964586369,Inf,0.122510152561262,0.999343282518933,"mr_y_smri__thk__dsk__poctr"
"co_longi2 - co_longi3","ses-06A",0.000413251145777601,0.00786332027669099,Inf,0.0525542813005582,0.999947918950431,"mr_y_smri__thk__dsk__poctr"
"co_longi0 - co_longi1","ses-02A",-0.0104466918284186,0.00259726027195479,Inf,-4.0221967514084,0.000335955819386391,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","ses-02A",-0.0119946285628855,0.00484267581420148,Inf,-2.47685969969546,0.0635538253092921,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi3","ses-02A",-0.00936146605034161,0.00611689895920228,Inf,-1.53042679187273,0.419172984425834,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","ses-02A",-0.00154793673446691,0.00491645899722508,Inf,-0.314847888559752,0.989197412713102,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi3","ses-02A",0.00108522577807702,0.00614844972162527,Inf,0.176503968839507,0.998047903502784,"mr_y_smri__thk__dsk__pop"
"co_longi2 - co_longi3","ses-02A",0.00263316251254394,0.00739341757202653,Inf,0.356149573169879,0.984524296711421,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","ses-04A",0.00343179485632202,0.00284890533073728,Inf,1.20460122675747,0.623901581530984,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","ses-04A",0.00900558247272297,0.00517575270658963,Inf,1.73995609590414,0.30291502952564,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi3","ses-04A",0.0154105550023068,0.00649684956914372,Inf,2.37200428273697,0.0825132288852379,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","ses-04A",0.00557378761640095,0.00521544846017779,Inf,1.06870725671229,0.708644842459966,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi3","ses-04A",0.0119787601459848,0.00648550886954128,Inf,1.84700389544483,0.251336950101457,"mr_y_smri__thk__dsk__pop"
"co_longi2 - co_longi3","ses-04A",0.0064049725295838,0.00780457329249403,Inf,0.820669149938501,0.844725943759962,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","ses-06A",0.0119873993747489,0.00283157152369023,Inf,4.23347927977691,0.000135181548338026,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi2","ses-06A",0.0124042704663978,0.00491983094040087,Inf,2.52127981970598,0.0566842257551116,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi3","ses-06A",0.0169945841561371,0.00616222223663968,Inf,2.75786615664228,0.0296861201235435,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi2","ses-06A",0.000416871091648899,0.00489970058766009,Inf,0.0850809318224036,0.999779390944578,"mr_y_smri__thk__dsk__pop"
"co_longi1 - co_longi3","ses-06A",0.00500718478138814,0.00608193413567688,Inf,0.823288228659988,0.8434737341958,"mr_y_smri__thk__dsk__pop"
"co_longi2 - co_longi3","ses-06A",0.00459031368973924,0.00731478428337386,Inf,0.627539174350334,0.923244434392565,"mr_y_smri__thk__dsk__pop"
"co_longi0 - co_longi1","ses-02A",0.00322704440500876,0.00221533823909538,Inf,1.45668248218678,0.463943517816212,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","ses-02A",0.00241485671883052,0.0041555043693055,Inf,0.581122411197008,0.937790344989215,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi3","ses-02A",0.00301724628642316,0.00523591124728294,Inf,0.576260013572402,0.939214195812004,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","ses-02A",-0.00081218768617824,0.00422485480931648,Inf,-0.192240378151513,0.9974833127263,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi3","ses-02A",-0.000209798118585597,0.00527172333570728,Inf,-0.0397968757511532,0.999977374707441,"mr_y_smri__thk__dsk__prcn"
"co_longi2 - co_longi3","ses-02A",0.000602389567592642,0.00634412495986892,Inf,0.0949523490478485,0.999693553603766,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","ses-04A",0.0200123729512297,0.00237183722443431,Inf,8.43749846956832,0.0000000000000398570065840431,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","ses-04A",0.0281314029358068,0.00434628943575487,Inf,6.47251025308694,0.000000000578197711931239,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi3","ses-04A",0.0261427155576643,0.00545370247513199,Inf,4.79357201403466,0.00000974944514020581,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","ses-04A",0.00811902998457717,0.00438805884122047,Inf,1.85025549527932,0.249861588571799,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi3","ses-04A",0.00613034260643461,0.0054561907911477,Inf,1.12355722904351,0.674957371164699,"mr_y_smri__thk__dsk__prcn"
"co_longi2 - co_longi3","ses-04A",-0.00198868737814256,0.00656868387516374,Inf,-0.3027527912649,0.990368429584705,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","ses-06A",0.0201267376900123,0.0023775412081203,Inf,8.46535808560165,0.0000000000000385247389544929,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi2","ses-06A",0.0223580411918094,0.00421325304402186,Inf,5.30659824088491,0.000000667990689429132,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi3","ses-06A",0.0206129997049415,0.00528017092856967,Inf,3.90385083812528,0.000548484482483569,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi2","ses-06A",0.00223130350179705,0.00421608453724245,Inf,0.529235949157804,0.95200983845698,"mr_y_smri__thk__dsk__prcn"
"co_longi1 - co_longi3","ses-06A",0.000486262014929129,0.00523607627371104,Inf,0.0928676339896962,0.999713256062477,"mr_y_smri__thk__dsk__prcn"
"co_longi2 - co_longi3","ses-06A",-0.00174504148686792,0.00630229764597179,Inf,-0.276889728936127,0.9925906840483,"mr_y_smri__thk__dsk__prcn"
"co_longi0 - co_longi1","ses-02A",-0.0286871343168173,0.00280865600653086,Inf,-10.2138297641691,0.0000000000000349720252756924,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi2","ses-02A",-0.0347324218683936,0.00524755530044742,Inf,-6.61878148581535,0.000000000217291185045099,"mr_y_smri__thk__dsk__prctr"
"co_longi0 - co_longi3","ses-02A",-0.0237727207586503,0.00662099945812138,Inf,-3.59050335361234,0.00187395133492063,"mr_y_smri__thk__dsk__prctr"
"co_longi1 - co_longi2","ses-02A",-0.00604528755157628,0.00533009388348814,Inf,-1.13418031346572,0.668338767939134,"mr_y_smri__thk__dsk__prctr"
