"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00779159005149228,0.00307914896840504,Inf,2.53043621190183,0.0553478131561769,"mr_y_smri__thk__dst__gfit"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00299732479145001,0.00579261503655707,Inf,0.51743897575343,0.95494446297594,"mr_y_smri__thk__dst__gfit"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00171021947770706,0.00729537049765735,Inf,0.234425308249422,0.995466971454261,"mr_y_smri__thk__dst__gfit"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00479426526004227,0.00593987825175272,Inf,-0.807131906891795,0.851123743576573,"mr_y_smri__thk__dst__gfit"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00608137057378522,0.00740959339152616,Inf,-0.820742819807098,0.844690784846333,"mr_y_smri__thk__dst__gfit"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00128710531374295,0.00888714627968682,Inf,-0.144827740338297,0.998917451588652,"mr_y_smri__thk__dst__gfit"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0118855437452828,0.00245624292778936,Inf,4.83891214945093,0.00000777364916504375,"mr_y_smri__thk__dst__gfm"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0187908390838565,0.00466144013493671,Inf,4.03112311644257,0.000323574898189349,"mr_y_smri__thk__dst__gfm"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0253410825349064,0.00591134163089421,Inf,4.28685806323007,0.000106645925075255,"mr_y_smri__thk__dst__gfm"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0069052953385737,0.00478158013276979,Inf,1.44414506226704,0.471702346487016,"mr_y_smri__thk__dst__gfm"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0134555387896236,0.00600280860761914,Inf,2.24154053030192,0.112175841229151,"mr_y_smri__thk__dst__gfm"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00655024345104987,0.00719223993772107,Inf,0.910737615509165,0.799130654354052,"mr_y_smri__thk__dst__gfm"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00490978578867819,0.0024478256985241,Inf,2.00577426392677,0.185758676514025,"mr_y_smri__thk__dst__gfm"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00557044848819469,0.00460159705330436,Inf,1.21054677836135,0.620115792007445,"mr_y_smri__thk__dst__gfm"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.00197746475515314,0.00579815493087473,Inf,-0.34105069263039,0.986357073272496,"mr_y_smri__thk__dst__gfm"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.000660662699516503,0.00471818318605029,Inf,0.14002480901331,0.999021119945513,"mr_y_smri__thk__dst__gfm"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00688725054383133,0.00588799897772712,Inf,-1.1697098742517,0.646025379543208,"mr_y_smri__thk__dst__gfm"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00754791324334783,0.0070609358649403,Inf,-1.06896782349002,0.708486985354124,"mr_y_smri__thk__dst__gfm"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0199813294163937,0.00203218134381356,Inf,9.83245391816118,0.0000000000000397459842815806,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0318291151892005,0.00384534827123842,Inf,8.27730362611597,0.0000000000000445199432874688,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.038733168499562,0.00487814648458277,Inf,7.94014050664057,0.0000000000000678346268045971,"mr_y_smri__thk__dst__gfs"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0118477857728069,0.00394240135445327,Inf,3.00522060226664,0.0141246702757303,"mr_y_smri__thk__dst__gfs"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0187518390831683,0.00495155405314173,Inf,3.78706137142346,0.000877337552551594,"mr_y_smri__thk__dst__gfs"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00690405331036142,0.00593052409522854,Inf,1.16415567991978,0.64952968163982,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00792293525569871,0.00201963748883933,Inf,3.92294919235825,0.000507257692378582,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00661031616217102,0.00379186561351697,Inf,1.74328861724609,0.301223249050301,"mr_y_smri__thk__dst__gfs"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00505620143899989,0.00478135298754352,Inf,1.0574834052563,0.715422492061635,"mr_y_smri__thk__dst__gfs"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00131261909352769,0.00388720922908583,Inf,-0.337676470745669,0.986746741843147,"mr_y_smri__thk__dst__gfs"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00286673381669883,0.00485392431346963,Inf,-0.590601260251143,0.934960195181228,"mr_y_smri__thk__dst__gfs"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00155411472317113,0.00581943535935259,Inf,-0.267055930206952,0.993339141453139,"mr_y_smri__thk__dst__gfs"
