"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-71.3824896176077,44.1407155742191,Inf,-1.61715750841383,0.368839217693665,"mr_y_smri__vol__dsk__cmfrt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-129.083140967312,55.6094506047924,Inf,-2.32124467268496,0.0932042279582124,"mr_y_smri__vol__dsk__cmfrt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",8.67960546446682,45.2605197252381,Inf,0.1917699027134,0.997501576266909,"mr_y_smri__vol__dsk__cmfrt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-49.0210458852371,56.4744397493081,Inf,-0.868021818416317,0.821387565626319,"mr_y_smri__vol__dsk__cmfrt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-57.700651349704,67.7285165732277,Inf,-0.851940279650424,0.829476740872219,"mr_y_smri__vol__dsk__cmfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",1.79941990944257,20.5789265119066,Inf,0.0874399307661386,0.999760563808194,"mr_y_smri__vol__dsk__ff"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",51.029528885394,39.0363022806119,Inf,1.30723265022821,0.558266942332727,"mr_y_smri__vol__dsk__ff"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",77.0073425003179,49.5065258833336,Inf,1.55549881811122,0.404339595900654,"mr_y_smri__vol__dsk__ff"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",49.2301089759515,40.0395014140703,Inf,1.22953851165218,0.607999627026246,"mr_y_smri__vol__dsk__ff"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",75.2079225908753,50.2695666134803,Inf,1.49609251993646,0.439819906907231,"mr_y_smri__vol__dsk__ff"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",25.9778136149239,60.2265493766236,Inf,0.431334915976557,0.973104725980676,"mr_y_smri__vol__dsk__ff"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-74.8004699227593,20.4992223670085,Inf,-3.64894182733212,0.00150168360540281,"mr_y_smri__vol__dsk__ff"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-53.6836350768842,38.5283213601758,Inf,-1.39335515230553,0.503483653051101,"mr_y_smri__vol__dsk__ff"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-106.977672851898,48.5528049849719,Inf,-2.20332631420594,0.12227454347451,"mr_y_smri__vol__dsk__ff"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",21.1168348458751,39.5034532932623,Inf,0.534556680123882,0.950650281060109,"mr_y_smri__vol__dsk__ff"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-32.1772029291387,49.3028884139807,Inf,-0.6526433635887,0.914659738383555,"mr_y_smri__vol__dsk__ff"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-53.2940377750139,59.1219312516352,Inf,-0.901425860873579,0.804074733942641,"mr_y_smri__vol__dsk__ff"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",5.34039437006648,7.73722127397943,Inf,0.690221228133469,0.900877650432253,"mr_y_smri__vol__dsk__ic"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",17.0132233495808,14.6961472304745,Inf,1.15766554885225,0.653617414755119,"mr_y_smri__vol__dsk__ic"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",11.4185203610756,18.6343961057184,Inf,0.612765785179998,0.928061303071154,"mr_y_smri__vol__dsk__ic"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",11.6728289795143,15.0767386062479,Inf,0.774227721549608,0.866141686271029,"mr_y_smri__vol__dsk__ic"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",6.07812599100914,18.9246396645736,Inf,0.321175256107372,0.988550102499409,"mr_y_smri__vol__dsk__ic"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-5.59470298850517,22.6771163737113,Inf,-0.246711393825668,0.99472789119983,"mr_y_smri__vol__dsk__ic"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-33.4955854249853,7.71707682502928,Inf,-4.34044991185612,0.000083813212494066,"mr_y_smri__vol__dsk__ic"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-37.5186554429466,14.5122521349226,Inf,-2.58530895784679,0.0478783218768507,"mr_y_smri__vol__dsk__ic"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-48.9696786029152,18.2817139443801,Inf,-2.6786152956938,0.0371270591777543,"mr_y_smri__vol__dsk__ic"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-4.02307001796135,14.8805805110428,Inf,-0.270357061337482,0.993093636408663,"mr_y_smri__vol__dsk__ic"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-15.4740931779299,18.5664714491154,Inf,-0.833442866100829,0.838575099621225,"mr_y_smri__vol__dsk__ic"
