"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0150875324789068,0.0100887107426231,Inf,1.49548667454252,0.440187474619677,"mr_y_smri__thk__dsk__er"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0182244517080377,0.0127880855630577,Inf,1.42511180568612,0.483550509489902,"mr_y_smri__thk__dsk__er"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0158919040181114,0.0103523504330178,Inf,1.53510104984717,0.416391318969789,"mr_y_smri__thk__dsk__er"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0190288232472423,0.0129898564593753,Inf,1.4648986543272,0.458879972691856,"mr_y_smri__thk__dsk__er"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00313691922913087,0.0155700330878688,Inf,0.201471583999071,0.997107011131553,"mr_y_smri__thk__dsk__er"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0193107307032512,0.00529762577415433,Inf,3.64516700999587,0.00152348288096471,"mr_y_smri__thk__dsk__er"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0158792039691667,0.00997036768003096,Inf,1.59263975800714,0.382780308272654,"mr_y_smri__thk__dsk__er"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00743212620847903,0.012553125086228,Inf,0.592053863673579,0.934520119245784,"mr_y_smri__thk__dsk__er"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00343152673408448,0.0102242594863037,Inf,-0.335625943246191,0.986980040776246,"mr_y_smri__thk__dsk__er"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.0118786044947722,0.0127507629978797,Inf,-0.931599504809828,0.787876075698899,"mr_y_smri__thk__dsk__er"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.0084470777606877,0.0152950770575931,Inf,-0.552274285960149,0.94596110526431,"mr_y_smri__thk__dsk__er"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0121416427529379,0.00191879822046378,Inf,6.32773296506561,0.00000000149219003819923,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0146525610639055,0.00364197160591748,Inf,4.02324967061744,0.00033447251955776,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0285815041861831,0.00461842864311478,Inf,6.18857762992459,0.00000000364069308034232,"mr_y_smri__thk__dsk__ff"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00251091831096767,0.00373591156294243,Inf,0.672103252088241,0.907661212242348,"mr_y_smri__thk__dsk__ff"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0164398614332452,0.00468996793855729,Inf,3.50532490810639,0.00257150203915779,"mr_y_smri__thk__dsk__ff"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.0139289431222776,0.00561936697901439,Inf,2.47873882846509,0.0632499035584306,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00720796732087426,0.00191247086248928,Inf,3.76892922253065,0.000942529567824812,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00486440409737714,0.00359540159243353,Inf,1.35295153331806,0.529083594144999,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.0000698927534066347,0.00453015619648214,Inf,-0.0154283319106987,0.999998681065159,"mr_y_smri__thk__dsk__ff"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00234356322349712,0.00368652122903872,Inf,-0.635711305562782,0.920504980980394,"mr_y_smri__thk__dsk__ff"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.0072778600742809,0.00460041163424466,Inf,-1.58200192785049,0.388902470459995,"mr_y_smri__thk__dsk__ff"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00493429685078378,0.0055169188816867,Inf,-0.894393583919292,0.807775091186596,"mr_y_smri__thk__dsk__ff"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0195020843962492,0.00248804527112471,Inf,7.83831573427656,0.0000000000000872635297355373,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0253238896346737,0.00472278038288489,Inf,5.3620722501614,0.000000492213002467601,"mr_y_smri__thk__dsk__ic"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0244256747864882,0.00598895196333223,Inf,4.07845561895239,0.000264800523837816,"mr_y_smri__thk__dsk__ic"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00582180523842446,0.00484465123475522,Inf,1.20169749200091,0.6257490585934,"mr_y_smri__thk__dsk__ic"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00492359039023902,0.00608177559151467,Inf,0.809564627328316,0.849983286953844,"mr_y_smri__thk__dsk__ic"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-0.000898214848185435,0.00728705861617803,Inf,-0.123261647187976,0.999331169310122,"mr_y_smri__thk__dsk__ic"
