"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","ses-02A",22912.8066234931,5879.03223760973,Inf,3.89737727187712,0.000563158349614512,"mr_y_smri__vol__aseg__whb_sum"
"co_longi0 - co_longi1","ses-04A",109933.212722153,2030.54659700417,Inf,54.1397143430968,0,"mr_y_smri__vol__aseg__whb_sum"
"co_longi0 - co_longi2","ses-04A",100809.617266461,3870.65546891499,Inf,26.0445854910252,0,"mr_y_smri__vol__aseg__whb_sum"
"co_longi0 - co_longi3","ses-04A",124853.272457546,4854.5134442911,Inf,25.7190084836151,0,"mr_y_smri__vol__aseg__whb_sum"
"co_longi1 - co_longi2","ses-04A",-9123.5954556923,3948.22387596709,Inf,-2.31081006100687,0.0955327237656668,"mr_y_smri__vol__aseg__whb_sum"
"co_longi1 - co_longi3","ses-04A",14920.0597353932,4907.98955006948,Inf,3.03995344390699,0.0126577562674355,"mr_y_smri__vol__aseg__whb_sum"
"co_longi2 - co_longi3","ses-04A",24043.6551910855,5913.24726638974,Inf,4.06606625901594,0.000279126457356504,"mr_y_smri__vol__aseg__whb_sum"
"co_longi0 - co_longi1","ses-06A",110418.848132105,2037.20945822112,Inf,54.201028611227,0,"mr_y_smri__vol__aseg__whb_sum"
"co_longi0 - co_longi2","ses-06A",104004.209512185,3852.65011517994,Inf,26.9954982681648,0,"mr_y_smri__vol__aseg__whb_sum"
"co_longi0 - co_longi3","ses-06A",125115.323056318,4831.25285109309,Inf,25.8970761648317,0,"mr_y_smri__vol__aseg__whb_sum"
"co_longi1 - co_longi2","ses-06A",-6414.6386199201,3922.16659076598,Inf,-1.63548346850493,0.358578543128848,"mr_y_smri__vol__aseg__whb_sum"
"co_longi1 - co_longi3","ses-06A",14696.4749242132,4874.5891650124,Inf,3.01491560144142,0.0137007037650551,"mr_y_smri__vol__aseg__whb_sum"
"co_longi2 - co_longi3","ses-06A",21111.1135441333,5872.99996781463,Inf,3.59460474371309,0.00184526314828859,"mr_y_smri__vol__aseg__whb_sum"
